Office,id_10,id_11,id_12,id_13,id_14,id_15,id_16,id_17,id_18,id_19,id_20,id_21,id_22,id_23,id_24,id_25,id_26,id_27,year,,,,
"Seattle, WA",610,71820.42,219,29918.45,213,27322.76,,,,,,,,,,,,,1892,,,,
"Spokane, WA",601,86944.62,316,48080.22,38,5540.15,,,,,,,,,,,,,1892,,,,
"Vancouver, WA",569,77688.46,328,45169.68,31,3739.3,,,,,,,,,,,,,1892,,,,
"Walla Walla, WA",257,36065.21,119,17242.22,22,2770.28,,,,,,,,,,,,,1892,,,,
"Waterville, WA",250,37837.47,53,8075.94,34,4903.94,,,,,,,,,,,,,1892,,,,
"Ashland, WI",621,83672.17,128,17727.23,77,10675.08,,,,,,,,,,,,,1892,,,,
"Eau Claire, WI",268,22270.25,248,25988.32,11,858.27,,,,,,,,,,,,,1892,,,,
"Menasha, WI",63,6298.05,34,3608.26,1,43.36,,,,,,,,,,,,,1892,,,,
"Wausau, WI",294,30902.01,139,15214.17,149,17472.98,,,,,,,,,,,,,1892,,,,
"Buffalo, WY",106,15908.61,35,5378.33,4,600,,,,,,,,,,,,,1892,,,,
"Cheyenne, WY",158,23674.53,77,10957.99,12,1707.5,,,,,,,,,,,,,1892,,,,
"Douglas, WY",65,10317.7,27,4270.71,3,467.27,,,,,,,,,,,,,1892,,,,
"Evanston, WY",303,46969.52,29,4391.59,,,,,,,,,,,,,,,1892,,,,
"Lander, WY",22,3240.53,17,2719.78,,,,,,,,,,,,,,,1892,,,,
"Sundance, WY",56,8881.96,24,3789.7,5,720,,,,,,,,,,,,,1892,,,,
Illinois (GLO),,,,,,,,,,,,,,,,,,,1892,,,,
Indiana (GLO,1,81.25,,,,,,,,,,,,,,,,,1892,,,,
Ohio (GLO),,,,,,,,,,,,,,,,,,,1892,,,,
"Huntsville, AL",540,58839.17,722,93156.17,11,919,,,,,,,,,,,,,1893,,,,
"Montgomery, AL",853,89738.83,944,114614.54,53,5661.21,8,1082,,,,,,,,,,,1893,,,,
"Sitka, AK",,,,,,,,,,,,,,,,,,,1893,,,,
"Prescott, AZ",115,16967.6,44,6595.69,8,1280,,,,,,,,,,,,,1893,,,,
"Tucson, AZ",284,38438.99,93,12575.88,29,4155.05,,,,,,,,,,,,,1893,,,,
"Camden, AR",470,52305,363,42739.86,21,2747.35,,,,,,,,,,,,,1893,,,,
"Dardanelle, AR",165,17156.31,172,18712.69,1,40,,,,,,,,,,,,,1893,,,,
"Harrison, AR",1019,117986.15,694,89084.6,12,1476.17,,,,,,,,,,,,,1893,,,,
"Little Rock, AR",557,61981.16,279,30894.8,8,613.66,,,,,,,,,,,,,1893,,,,
"Humboldt, CA",143,20416.77,58,9000.58,9,1197.53,,,,,,,,,,,,,1893,,,,
"Independence, CA",47,6721.76,26,3699.7,3,480,,,,,,,,,,,,,1893,,,,
"Los Angeles, CA",409,57927.87,220,31849.85,42,5529.92,,,,,,,,,,,,,1893,,,,
"Marysville, CA",131,18150.02,63,8500.01,6,656.4,,,,,,,,,,,,,1893,,,,
"Redding, CA",166,24165.17,135,20607.41,3,480,,,,,,,,,,,,,1893,,,,
"Sacramento, CA",128,18670.03,122,16984.67,4,460,,,,,,,,,,,,,1893,,,,
"San Francisco, CA",1418,210561.81,502,76310.29,77,10599.45,,,,,,,,,,,,,1893,,,,
"Stockton, CA",176,25667.87,94,14172.54,20,2822.99,,,,,,,,,,,,,1893,,,,
"Susanville, CA",142,21004.41,52,8016.95,7,987.44,,,,,,,,,,,,,1893,,,,
"Visalia, CA",348,52971.86,303,46501.38,51,7826.94,,,,,,,,,,,,,1893,,,,
"Akron, CO",614,96226.55,297,47229.55,10,1600.31,,,,,,,,,,,,,1893,,,,
"Central City, CO",82,12325.84,48,7195.68,8,1200,,,,,,,,,,,,,1893,,,,
"Del Norte, CO",64,9154.4,53,8396.35,11,1557.6,,,,,,,,,,,,,1893,,,,
"Denver, CO",324,47093.2,211,32358.22,15,2007.96,,,,,,,,,,,,,1893,,,,
"Durango, CO",139,19928.95,55,8337.09,11,1738.52,,,,,,,,,,,,,1893,,,,
"Glenwood Springs, CO",70,10173.28,54,8438.43,8,1120.84,,,,,,,,,,,,,1893,,,,
"Gunnison, CO",14,2036.22,9,1269.51,2,320,,,,,,,,,,,,,1893,,,,
"Hugo, CO",327,51611.19,131,20929.99,1,160,,,,,,,,,,,,,1893,,,,
"Lamar, CO",147,23023.51,146,23113.35,22,3233.74,,,,,,,,,,,,,1893,,,,
"Leadville, CO",31,4796.89,36,5717.42,10,1600,,,,,,,,,,,,,1893,,,,
"Montrose, CO",32,5022.99,13,1986.84,1,160,,,,,,,,,,,,,1893,,,,
"Pueblo, CO",509,75227.76,172,26376.29,52,7524.35,,,,,,,,,,,,,1893,,,,
"Sterling, CO",391,60151.41,290,46458.93,8,1133,,,,,,,,,,,,,1893,,,,
"Gainesville, FL",1013,126340.39,597,77898.29,49,5306.27,,,,,,,,,,,,,1893,,,,
"Blackfoot, ID",637,91704.55,210,26440.59,4,566.9,,,,,,,,,,,,,1893,,,,
"Boise, ID",273,28404.33,64,9905.54,30,4143.8,,,,,,,,,,,,,1893,,,,
"Coeur d'Alene, ID",46,6380.65,27,3966.6,2,240,,,,,,,,,,,,,1893,,,,
"Hailey, ID",131,18769.98,78,11712.62,7,894.28,,,,,,,,,,,,,1893,,,,
"Lewiston, ID",284,40519.91,68,9254.12,35,4663.65,,,,,,,,,,,,,1893,,,,
"Des Moines, IA",35,2048.6,86,11083.41,11,556.5,,,,,,,,,,,,,1893,,,,
"Garden City, KS",650,102276.18,725,114557.34,8,1280,,,,,,,,,,,,,1893,,,,
"Kirwin, KS",201,25909.7,172,24219.57,21,2630.77,,,,,,,,,,,,,1893,,,,
"Larned, KS",153,22553.78,170,25072.03,16,2573.1,,,,,,,,,,,,,1893,,,,
"Oberlin, KS",838,128970.36,720,112804.28,16,2238.77,,,,,,,,,,,,,1893,,,,
"Salina, KS",72,8165.17,82,10232.08,6,960,,,,,,,,,,,,,1893,,,,
"Topeka, KS",6,358.5,15,1407.86,,,,,,,,,,,,,,,1893,,,,
"Wakeeney, KS",1163,179672.8,1048,164561.39,12,1680,,,,,,,,,,,,,1893,,,,
"Natchitoches, LA",288,31756.09,247,29734.15,3,430.06,,,,,,,,,,,,,1893,,,,
"New Orleans, LA",925,111317.67,403,56569.36,37,4849.74,2,214.67,,,,,,,,,,,1893,,,,
"Grayling, MI",97,8090.95,65,6699.01,20,1779.2,,,,,,,,,,,,,1893,,,,
"Marquette, MI",541,92405.24,159,20738.35,78,10243.8,,,,,,,,,,,,,1893,,,,
"Crookston, MN",486,69381.4,410,60834.48,9,1320,,,,,,,,,,,,,1893,,,,
"Duluth, MN",1464,196251.96,51,6108.79,182,23220.53,,,,,,,,,,,,,1893,,,,
"Marshall, MN",196,20706.08,253,31116.5,39,3662.67,,,,,,,,,,,,,1893,,,,
"St. Cloud, MN",476,54943.16,322,41467.76,20,2451.61,,,,,,,,,,,,,1893,,,,
"Taylors Falls, MN",72,7633.69,67,8519.47,7,800,,,,,,,,,,,,,1893,,,,
"Jackson, MS",1240,143462.44,582,71259.05,66,8445.76,,,,,,,,,,,,,1893,,,,
"Boonville, MO",446,43213.06,190,19924.8,5,490.26,,,,,,,,,,,,,1893,,,,
"Ironton, MO",618,57982.29,342,40018.05,7,469.22,,,,,,,,,,,,,1893,,,,
"Springfield, MO",810,83336.72,561,68240.27,15,1297.07,,,,,,,,,,,,,1893,,,,
"Bozeman, MT",241,35544.88,71,10760.89,8,959.01,,,,,,,,,,,,,1893,,,,
"Helena, MT",667,100839.79,126,18551.42,101,15373.1,,,,,,,,,,,,,1893,,,,
"Lewistown, MT",283,45075.37,52,8107.78,36,5612.85,,,,,,,,,,,,,1893,,,,
"Miles City, MT",93,14675.32,32,5103.03,1,160,,,,,,,,,,,,,1893,,,,
"Missoula, MT",287,41112.94,79,11727.92,64,7360.17,,,,,,,,,,,,,1893,,,,
"Alliance, NE",246,37818.62,239,37889.99,22,3284.4,,,,,,,,,,,,,1893,,,,
"Bloomington, NE",58,6722.63,101,15110.94,10,1359.94,,,,,,,,,,,,,1893,,,,
"Broken Bow, NE",183,26562.45,148,23217.77,14,1789.91,,,,,,,,,,,,,1893,,,,
"Chadron, NE",414,63939.33,382,60791.75,23,3545.68,,,,,,,,,,,,,1893,,,,
"Grand Island, NE",161,20029.95,160,23242.43,17,2492.72,,,,,,,,,,,,,1893,,,,
"Lincoln, NE",9,669.7,9,835.73,,,,,,,,,,,,,,,1893,,,,
"McCook, NE",473,70217.72,419,65946.59,32,4834.96,,,,,,,,,,,,,1893,,,,
"Neligh, NE",88,11717.75,95,13943.57,7,1000,,,,,,,,,,,,,1893,,,,
"North Platte, NE",531,79378.23,482,75408.32,12,1611.11,,,,,,,,,,,,,1893,,,,
"O'Neill, NE",76,10222.93,135,20276.37,13,1741.5,,,,,408,60610.64,,,,,,,1893,,,,
"Sidney, NE",416,65007.46,508,80253.06,12,1784.49,,,,,,,,,,,,,1893,,,,
"Valentine, NE",207,31460.3,222,34856.87,7,1114.54,,,,,,,,,,,,,1893,,,,
"Carson City, NV",6,915.03,4,640,,,,,,,,,,,,,,,1893,,,,
"Eureka, NV",8,994.28,1,157.8,,,,,,,,,,,,,,,1893,,,,
"Clayton, NM",227,32669.59,71,11329.29,7,1120,,,,,,,,,,,,,1893,,,,
"Folsom, NM",,,,,,,,,,,,,,,,,,,1893,,,,
"Las Cruces, NM",217,31040.18,87,12409.79,4,639.54,,,,,,,,,,,,,1893,,,,
"Roswell, NM",76,11716.36,15,2379.9,6,881.88,,,,,,,,,,,,,1893,,,,
"Santa Fe, NM",201,28160.76,174,27095.86,7,1120,,,,,,,,,,,,,1893,,,,
"Bismarck, ND",586,91947.89,379,59934.43,1,83.6,,,,,,,,,,,,,1893,,,,
"Devils Lake, ND",1207,186777.19,263,40835.1,18,2634.69,,,,,,,,,,,,,1893,,,,
"Fargo, ND",770,118866.47,482,74729.72,23,3075.35,,,,,,,,,,,,,1893,,,,
"Grand Forks, ND",421,62942.32,324,49252.85,30,4291.64,,,,,,,,,,,,,1893,,,,
"Minot, ND",92,14535.55,16,2558.75,,,,,,,,,,,,,,,1893,,,,
"Beaver, OK",242,38496.62,56,8869.43,,,,,,,,,,,,,,,1893,,,,
"Guthrie, OK",746,105749.29,69,10696.51,174,25561.81,,,,,,,,,,,,,1893,,,,
"Kingfisher, OK",2227,343944.47,45,7029.67,111,16467.12,,,,,,,,,,,,,1893,,,,
"Oklahoma City, OK",2477,363670.8,63,9824.56,175,25275.08,,,,,,,,,,,,,1893,,,,
"Burns, OR",110,15788.9,62,9555.93,10,1307.74,,,,,,,,,,,,,1893,,,,
"La Grande, OR",525,80147.47,192,29785.99,44,6373.91,,,,,,,,,,,,,1893,,,,
"Lakeview, OR",116,19244.04,95,15032.17,10,1480,,,,,,,,,,,,,1893,,,,
"Oregon City, OR",655,94274.72,238,34105.15,63,9468.76,,,,,,,,,,,,,1893,,,,
"Roseburg, OR",490,68089.87,189,27965.09,20,3047.54,,,,,,,,,,,,,1893,,,,
"The Dalles, OR",260,40473.87,203,32343.43,27,3977.3,,,,,,,,,,,,,1893,,,,
"Aberdeen, SD",612,96552.15,452,71899.48,18,2703.94,,,,,,,,,,,,,1893,,,,
"Chamberlain, SD",66,10239.56,28,4436.86,2,320,,,,,1253,202516,,,,,,,1893,,,,
"Huron, SD",582,91744.57,306,47925.77,10,1599.03,,,,,18,2879.52,,,,,,,1893,,,,
"Mitchell, SD",272,39422.92,203,30486.93,18,2749.88,1,160,,,,,,,,,,,1893,,,,
"Pierre, SD",113,17852.43,58,9172.51,2,319.58,,,,,89,13366.72,,,,,,,1893,,,,
"Rapid City, SD",360,54278.12,194,30521.21,20,2723.48,,,,,19,2961.87,,,,,,,1893,,,,
"Watertown, SD",1369,203175.88,442,66525.6,23,3225.81,,,,,,,,,,,,,1893,,,,
"Yankton, SD",92,11856.82,89,12745,23,2338.47,,,,,,,,,,,,,1893,,,,
"Salt Lake City, UT",687,96287.2,179,25796,40,5218.39,,,,,,,,,,,,,1893,,,,
"North Yakima, WA",111,16491.12,48,7391.98,5,684.27,,,,,,,,,,,,,1893,,,,
"Olympia, WA",234,30532.21,104,15238.8,72,8716.77,,,,,,,,,,,,,1893,,,,
"Seattle, WA",363,60696.37,242,33125.84,170,19819.55,,,,,,,,,,,,,1893,,,,
"Spokane, WA",415,59370.09,333,50366.45,39,5100.68,,,,,,,,,,,,,1893,,,,
"Vancouver, WA",419,58842.47,196,28182.34,64,8998.24,,,,,,,,,,,,,1893,,,,
"Walla Walla, WA",218,31266.03,87,11565.14,27,3290.94,,,,,,,,,,,,,1893,,,,
"Waterville, WA",143,20756.46,77,12002.04,36,5295.56,,,,,,,,,,,,,1893,,,,
"Ashland, WI",374,45182.52,98,13573.91,136,18097.15,,,,,,,,,,,,,1893,,,,
"Eau Claire, WI",215,17913.16,212,22714.88,16,1275.24,,,,,,,,,,,,,1893,,,,
"Menasha, WI",69,6991.68,21,2570.11,9,993.95,,,,,,,,,,,,,1893,,,,
"Wausau, WI",193,20218.56,132,14974.25,82,9175.98,,,,,,,,,,,,,1893,,,,
"Buffalo, WY",169,25614.54,50,7609.86,6,720,,,,,,,,,,,,,1893,,,,
"Cheyenne, WY",147,21965.21,104,15820.74,8,1092.85,,,,,,,,,,,,,1893,,,,
"Douglas, WY",89,13295.53,49,7618.67,5,791.76,,,,,,,,,,,,,1893,,,,
"Evanston, WY",98,15263.43,36,5716.55,3,480,,,,,,,,,,,,,1893,,,,
"Lander, WY",68,10632.21,21,3338.23,,,,,,,,,,,,,,,1893,,,,
"Sundance, WY",59,9121.58,39,6128.85,4,640,,,,,,,,,,,,,1893,,,,
Illinois (GLO),4,453.58,,,,,,,,,,,,,,,,,1893,,,,
Indiana (GLO,,,1,56.76,,,,,,,,,,,,,,,1893,,,,
Ohio (GLO),,,,,,,,,,,,,,,,,,,1893,,,,
"Huntsville, AL",449,47738.46,634,80562.46,9,964.82,,,,,,,,,,,,,1894,,,,
"Montgomery, AL",1755,205070.44,1237,156165.44,37,4778.75,8,1164.49,,,,,,,,,,,1894,,,,
"Sitka, AK",,,,,,,,,,,,,,,,,,,1894,,,,
"Prescott, AZ",101,13851.31,32,4942.01,6,954.48,,,,,,,,,,,,,1894,,,,
"Tucson, AZ",185,25663.39,58,8502.01,13,1840,,,,,,,,,,,,,1894,,,,
"Camden, AR",543,62497.09,446,54168.38,8,597.5,,,,,,,,,,,,,1894,,,,
"Dardanelle, AR",276,30813.06,165,20034.83,,,,,,,,,,,,,,,1894,,,,
"Harrison, AR",1030,120544.53,624,78694.83,10,1367.09,,,,,,,,,,,,,1894,,,,
"Little Rock, AR",684,74413.21,326,36654.98,3,266.13,,,,,,,,,,,,,1894,,,,
"Humboldt, CA",160,22288.81,58,8972.9,7,1000.16,,,,,,,,,,,,,1894,,,,
"Independence, CA",73,10915.52,29,3849.26,2,200,,,,,,,,,,,,,1894,,,,
"Los Angeles, CA",442,61095.33,297,43292.89,40,4990.85,,,,,,,,,,,,,1894,,,,
"Marysville, CA",94,12443.95,50,7130.84,,,,,,,,,,,,,,,1894,,,,
"Redding, CA",140,19172.99,100,14927.02,3,440,,,,,,,,,,,,,1894,,,,
"Sacramento, CA",126,17193.06,78,10862.88,7,644.62,,,,,,,,,,,,,1894,,,,
"San Francisco, CA",597,87355.53,402,61381.39,98,14442.38, ,,,,,,,,,,,,1894,,,,
"Stockton, CA",177,25286.14,90,13872.57,13,1863.35,,,,,,,,,,,,,1894,,,,
"Susanville, CA",88,12622.29,72,11345.18,6,677.41,,,,,,,,,,,,,1894,,,,
"Visalia, CA",243,36454.88,227,34644.51,12,1753.75,1,40,,,,,,,,,,,1894,,,,
"Akron, CO",154,24221.86,295,46842.38,9,1318.94,,,,,,,,,,,,,1894,,,,
"Central City, CO",35,5392.33,22,3432.43,4,600.24,,,,,,,,,,,,,1894,,,,
"Del Norte, CO",59,8708.55,84,12889.12,14,2074.22,,,,,,,,,,,,,1894,,,,
"Denver, CO",350,51791.72,193,30478.33,5,560,1,120,,,,,,,,,,,1894,,,,
"Durango, CO",45,6434.95,38,5756.98,2,298.48,,,,,,,,,,,,,1894,,,,
"Glenwood Springs, CO",30,4348.71,32,5106.16,1,40,,,,,,,,,,,,,1894,,,,
"Gunnison, CO",10,1360,5,759.55,2,280,,,,,,,,,,,,,1894,,,,
"Hugo, CO",113,17833.13,143,22873.48,5,800,,,,,,,,,,,,,1894,,,,
"Lamar, CO",57,8350.06,167,26158.78,7,1041.48,,,,,,,,,,,,,1894,,,,
"Leadville, CO",23,3354.56,21,3278.4,2,320,,,,,,,,,,,,,1894,,,,
"Montrose, CO",24,3518,8,1279.61,2,304.7,,,,,,,,,,,,,1894,,,,
"Pueblo, CO",461,69540.69,160,24325.5,27,3804.79,,,,,,,,,,,,,1894,,,,
"Sterling, CO",190,29725.86,249,39593.54,8,1280,,,,,,,,,,,,,1894,,,,
"Gainesville, FL",960,120951.25,548,72122.06,44,5345.25,,,,,,,,,,,,,1894,,,,
"Blackfoot, ID",282,38525.48,143,21999.45,18,2786.72,,,,,,,,,,,,,1894,,,,
"Boise, ID",163,21953.95,53,7889.2,18,2376.2,,,,,,,,,,,,,1894,,,,
"Coeur d'Alene, ID",181,25507.38,19,2936.4,1,80,,,,,,,,,,,,,1894,,,,
"Hailey, ID",90,12534.3,57,8686.59,3,435.6,,,,,,,,,,,,,1894,,,,
"Lewiston, ID",136,19809.46,87,13457.31,14,1640,,,,,,,,,,,,,1894,,,,
"Des Moines, IA",20,1062.21,11,1097.55,6,360,,,,,,,,,,,,,1894,,,,
"Colby, KS",128,17804.95,235,36233.56,11,1578.48,,,,,,,,,,,,,1894,,,,
"Dodge City, KS",74,11116.47,202,31608.29,3,477.36,,,,,,,,,,,,,1894,,,,
"Garden City, KS",96,14883.28,238,37538.86,3,327.6,,,,,,,,,,,,,1894,,,,
"Kirwin, KS",41,4309.75,54,8035.61,4,473.2,,,,,,,,,,,,,1894,,,,
"Larned, KS",45,5989.41,70,10146.38,4,379.7,,,,,,,,,,,,,1894,,,,
"Oberlin, KS",213,32349.36,254,39692.38,13,1956.89,,,,,,,,,,,,,1894,,,,
"Salina, KS",32,3655.85,27,3426.96,3,200,,,,,,,,,,,,,1894,,,,
"Topeka, KS",27,3517.04,48,5463.52,5,711.2,,,,,,,,,,,,,1894,,,,
"Wakeeney, KS",251,38657.66,619,97007.65,9,1332.02,,,,,,,,,,,,,1894,,,,
"Natchitoches, LA",316,36765.53,192,22465.28,1,128.24,,,,,,,,,,,,,1894,,,,
"New Orleans, LA",836,98984.77,429,54795.55,15,1884.4,1,83.69,,,,,,,,,,,1894,,,,
"Grayling, MI",99,8726.16,90,10126.15,11,1208.03,,,,,,,,,,,,,1894,,,,
"Marquette, MI",498,61432.81,170,23485.24,65,8508.98,,,,,,,,,,,,,1894,,,,
"Crookston, MN",414,58766.79,337,50687.96,8,1180,,,,,,,,,,,,,1894,,,,
"Duluth, MN",901,116883.96,61,7078.18,158,19881.79,,,,,,,,,,,,,1894,,,,
"Marshall, MN",108,9869.04,149,18394.11,32,3638.39,,,,,,,,,,,,,1894,,,,
"St. Cloud, MN",556,66435.48,254,32504.66,44,5588.08,,,,,,,,,,,,,1894,,,,
"Taylors Falls, MN",62,6344.47,34,4226.7,3,280,,,,,,,,,,,,,1894,,,,
"Jackson, MS",978,103247.88,752,89870.98,29,3277.23,1,164.25,,,,,,,,,,,1894,,,,
"Boonville, MO",401,37104.72,191,19685.98,8,517.25,,,,,,,,,,,,,1894,,,,
"Ironton, MO",571,52886.36,270,32656.68,10,761.48,,,,,,,,,,,,,1894,,,,
"Springfield, MO",1037,109599.06,463,57961.61,3,160,,,,,,,,,,,,,1894,,,,
"Bozeman, MT",179,26553.83,78,11577.93,1,80,,,,,,,,,,,,,1894,,,,
"Helena, MT",434,65623.35,116,17805.4,59,8378.19,,,,,,,,,,,,,1894,,,,
"Lewistown, MT",149,23379.11,51,8009.71,30,4712.88,,,,,,,,,,,,,1894,,,,
"Miles City, MT",61,9385.12,10,1472.98,,,,,,,,,,,,,,,1894,,,,
"Missoula, MT",292,42416.98,51,8024.43,23,2748.77,,,,,,,,,,,,,1894,,,,
"Alliance, NE",227,34219.67,388,61163.83,20,2750.33,,,,,,,,,,,,,1894,,,,
"Bloomington, NE",23,2504.11,31,4317.01,6,800,,,,,,,,,,,,,1894,,,,
"Broken Bow, NE",137,20253.17,133,20578.36,15,2022.53,,,,,,,,,,,,,1894,,,,
"Chadron, NE",113,16458.1,228,36100.14,11,1750.21,,,,,,,,,,,,,1894,,,,
"Grand Island, NE",67,8012.7,53,8030.46,8,1119.55,,,,,,,,,,,,,1894,,,,
"Lincoln, NE",32,3161.79,59,7875.7,11,1169.83,,,,,,,,,,,,,1894,,,,
"McCook, NE",199,27622.3,290,44742.39,34,5233.3,,,,,,,,,,,,,1894,,,,
"Neligh, NE",34,4666.68,53,7989.69,4,456.96,,,,,,,,,,,,,1894,,,,
"North Platte, NE",207,30487.94,299,46651.3,7,911.64,,,,,,,,,,,,,1894,,,,
"O'Neill, NE",100,12890.76,81,11837.46,12,1556.7,,,,,,,,,,,,,1894,,,,
"Sidney, NE",194,29655.43,456,72101.86,15,2203.91,,,,,,,,,,,,,1894,,,,
"Valentine, NE",164,24971.2,133,20767.22,7,1000,,,,,,,,,,,,,1894,,,,
"Carson City, NV",2,320,5,771.4,,,,,,,,,,,,,,,1894,,,,
"Eureka, NV",1,160,1,160,,,,,,,,,,,,,,,1894,,,,
"Clayton, NM",82,12733.25,36,5597.66,5,800,,,,,,,,,,,,,1894,,,,
"Folsom, NM",,,,,,,,,,,,,,,,,,,1894,,,,
"Las Cruces, NM",113,15019.63,74,10885.57,1,160,,,,,,,,,,,,,1894,,,,
"Roswell, NM",151,22607.31,29,4197.32,20,2838.21,,,,,,,,,,,,,1894,,,,
"Santa Fe, NM",138,19546.7,109,16529.36,6,800,,,,,,,,,,,,,1894,,,,
"Bismarck, ND",545,85761.22,232,36923.79,2,183.2,,,,,,,,,,,,,1894,,,,
"Devils Lake, ND",799,123690.71,212,33189.71,10,1595.7,,,,,,,,,,,,,1894,,,,
"Fargo, ND",496,75123.9,328,50503.98,19,2833.78,,,,,,,,,,,,,1894,,,,
"Grand Forks, ND",496,73735.83,277,42770.84,14,2137.08,,,,,,,,,,,,,1894,,,,
"Minot, ND",31,4932.92,35,5517.89,1,160,,,,,,,,,,,,,1894,,,,
"Alva, OK",5680,892728.13,,,,,,,,,,,,,,,,,1894,,,,
"Beaver, OK",21,3359.93,38,6077.53,,,,,,,,,,,,,,,1894,,,,
"Enid, OK",8092,1269498.98,,,,,,,,,,,,,,,,,1894,,,,
"Guthrie, OK",327,43223.07,45,6952.83,94,13443.78,,,,,,,,,,,,,1894,,,,
"Kingfisher, OK",1346,204126.8,154,23780.44,193,28873.64,,,,,,,,,,,,,1894,,,,
"Oklahoma City, OK",1569,225460.7,323,49654.74,236,34343.51,,,,,,,,,,,,,1894,,,,
"Perry, OK",6845,1038382.2,,,,,,,,,,,,,,,,,1894,,,,
"Woodward, OK",573,90760.79,34,5172.3,,,,,,,,,,,,,,,1894,,,,
"Burns, OR",62,8963.66,37,5712.78,2,320,,,,,,,,,,,,,1894,,,,
"La Grande, OR",239,36136.19,153,24011.16,20,2813.69,,,,,,,,,,,,,1894,,,,
"Lakeview, OR",97,14969.58,51,8073.67,3,480,,,,,,,,,,,,,1894,,,,
"Oregon City, OR",506,74231.77,219,32428.24,42,6117.52,,,,,,,,,,,,,1894,,,,
"Roseburg, OR",409,55441.88,156,22521.73,5,421.45,,,,,,,,,,,,,1894,,,,
"The Dalles, OR",415,63694.95,150,23350.08,11,1501.03,,,,,,,,,,,,,1894,,,,
"Aberdeen, SD",401,62600.59,306,48362.17,9,1440.37,,,,,,,,,,,,,1894,,,,
"Chamberlain, SD",53,8178.75,20,3224.33,6,960,,,,,543,86098.27,71,11150.34,,,,,1894,,,,
"Huron, SD",312,48344.87,166,25551.11,11,1694.28,,,,,7,947.74,1,160,,,,,1894,,,,
"Mitchell, SD",132,18604.92,173,26322.3,44,6155.59,,,,,,,,,,,,,1894,,,,
"Pierre, SD",62,9655.64,43,6863.73,1,119.18,,,,,57,8877.57,16,2036.35,,,,,1894,,,,
"Rapid City, SD",241,37368.52,161,25097.51,11,1759.7,,,,,21,3375.04,,,,,,,1894,,,,
"Watertown, SD",770,108619.94,315,48030.38,72,9896.04,,,,,,,,,,,,,1894,,,,
"Yankton, SD",11,1475.44,35,4988,8,1056.95,,,,,,,,,,,,,1894,,,,
"Salt Lake City, UT",580,78579.98,160,23138.34,24,2755.94,,,,,,,,,,,,,1894,,,,
"North Yakima, WA",139,19699.64,28,4030.32,11,1472.2,,,,,,,,,,,,,1894,,,,
"Olympia, WA",163,21625.12,151,21682.33,19,1946.71,,,,,,,,,,,,,1894,,,,
"Seattle, WA",743,106605.79,274,38965.18,71,7699.65,1,40.12,,,,,,,,,,,1894,,,,
"Spokane, WA",306,44524.32,232,35674.2,11,1353.79,,,,,,,,,,,,,1894,,,,
"Vancouver, WA",270,37938.58,149,21795.43,25,3427.45,,,,,,,,,,,,,1894,,,,
"Walla Walla, WA",136,19062.16,59,9294.59,8,931.71,,,,,,,,,,,,,1894,,,,
"Waterville, WA",123,18057.97,67,10437.8511,1505.35,,,,,,,,,,,,,,1894,,,,
"Ashland, WI",277,30067.81,120,17301.11,83,10309.3,,,,,,,,,,,,,1894,,,,
"Eau Claire, WI",241,22951.7,140,14146.68,17,949.92,,,,,,,,,,,,,1894,,,,
"Menasha, WI",20,1840,9,869.97,,,,,,,,,,,,,,,1894,,,,
"Wausau, WI",408,43422.81,93,9749.77,57,6566.17,,,,,,,,,,,,,1894,,,,
"Buffalo, WY",129,19884.54,42,6381.93,12,1640,,,,,,,,,,,,,1894,,,,
"Cheyenne, WY",108,16858.4,76,12095.54,7,1107.34,,,,,,,,,,,,,1894,,,,
"Douglas, WY",82,12839.23,44,6857.91,4,560,,,,,,,,,,,,,1894,,,,
"Evanston, WY",78,11976.24,24,3679.3,3,357.34,,,,,,,,,,,,,1894,,,,
"Lander, WY",60,9239.69,19,2966.69,,,,,,,,,,,,,,,1894,,,,
"Sundance, WY",66,10483.72,28,4467.41,4,435.57,,,,,,,,,,,,,1894,,,,
Illinois (GLO),,,2,44.95,,,,,,,,,,,,,,,1894,,,,
Indiana (GLO,1,4183,1,40,,,1,13.85,,,,,,,,,,,1894,,,,
Ohio (GLO),,,,,,,,,,,,,,,,,,,1894,,,,
"Huntsville, AL",276,28760.16,496,60539.55,9,557.83,,,,,,,,,,,,,1895,,,,
"Montgomery, AL",849,86275.93,834,97670.76,47,5332.98,1,39.94,,,,,,,,,,,1895,,,,
"Sitka, AK",,,,,,,,,,,,,,,,,,,1895,,,,
"Prescott, AZ",145,19095.65,27,4101.62,4,639.85,,,,,,,,,,,,,1895,,,,
"Tucson, AZ",206,27877.99,45,6647.24,14,1719.89,,,,,,,,,,,,,1895,,,,
"Camden, AR",708,82482.33,432,51457.63,8,918.1,,,,,,,,,,,,,1895,,,,
"Dardanelle, AR",297,34913.08,145,16342.97,,,,,,,,,,,,,,,1895,,,,
"Harrison, AR",1113,126816,599,72779.83,13,1209.2,,,,,,,,,,,,,1895,,,,
"Little Rock, AR",735,78682.49,347,39108.97,1,40,,,,,,,,,,,,,1895,,,,
"Humboldt, CA",142,20304.81,43,6617.33,4,520,,,,,8,1063.15,4,594.17,,,,,1895,,,,
"Independence, CA",63,9198.43,16,2349.35,2,320,,,,,,,,,,,,,1895,,,,
